Order_ID,Platform,Order_Date,Order_Time,City,Zone,Restaurant_Name,Cuisine,Order_Value_INR,Distance_km,Prep_Time_min,Expected_Time_min,Delivery_Time_min,Delay_min,Delivery_Status,Traffic_Level,Weather,Rider_Availability,Customer_Rating,Cancellation,Payment_Method
OD0003833,Swiggy,12-08-2025,14:40,Hyderabad,Madhapur,Hyderabad Grill House,Pizza,558,4.86,16,36,44,8,Late,Low,Clear,High,4.2,No,Cash
OD0003834,Zomato,02-06-2025,20:25,Bengaluru,Electronic City,Bengaluru Delight,Cafe,218,3.96,13,41,44,3,On-time,High,Clear,High,4.4,Yes,Cash
OD0003835,Swiggy,02-02-2025,15:05,Delhi NCR,Gurgaon,Delhi Kitchen,Street Food,143,5.46,9,38,35,-3,On-time,Medium,Clear,High,4.1,Yes,UPI
OD0003836,Swiggy,24-02-2025,20:15,Chennai,OMR,Chennai Delight,Street Food,227,7.06,13,47,43,-4,On-time,Low,Cloudy,Medium,4.4,No,Card
OD0003837,Zomato,07-01-2025,14:50,Chennai,OMR,Chennai Tandoor,Chinese,268,6.79,19,75,73,-2,On-time,Medium,Rainy,Low,3.6,No,UPI
OD0003838,Swiggy,01-09-2025,15:20,Mumbai,Bandra,Mumbai Treats,South Indian,286,4.46,13,44,53,9,Late,High,Clear,High,4.3,No,UPI
OD0003839,Zomato,09-11-2025,14:45,Jaipur,Mansarovar,Jaipur Grill House,Street Food,226,3.73,12,37,34,-3,On-time,Medium,Clear,Low,4.6,No,UPI
OD0003840,Zomato,06-05-2025,21:30,Bengaluru,Koramangala,Bengaluru Delight,South Indian,99,2.5,19,41,36,-5,On-time,Medium,Rainy,High,4.3,No,Cash
OD0003841,Swiggy,12-01-2025,19:35,Hyderabad,Kukatpally,Hyderabad Tandoor,Healthy,185,1.33,18,27,24,-3,On-time,Low,Clear,Low,4.5,No,UPI
OD0003842,Zomato,16-01-2025,17:45,Hyderabad,Banjara Hills,Hyderabad Tandoor,Pizza,278,5.89,19,50,51,1,On-time,Low,Clear,Low,3.6,No,UPI
OD0003843,Swiggy,27-07-2025,14:00,Delhi NCR,South Delhi,Delhi Wok,Pizza,414,4.8,26,64,62,-2,On-time,Medium,Rainy,High,4.6,No,Wallet
OD0003844,Zomato,12-02-2025,13:45,Jaipur,Jagatpura,Jaipur Kitchen,Burger,171,4.82,12,43,40,-3,On-time,Medium,Clear,Low,4.2,No,UPI
OD0003845,Zomato,15-05-2025,13:25,Bengaluru,Indiranagar,Bengaluru Wok,Cafe,305,9.69,15,70,73,3,On-time,Medium,Clear,Medium,4.1,No,Cash
OD0003846,Swiggy,16-08-2025,21:15,Delhi NCR,Central Delhi,Delhi Treats,Desserts,302,7.97,7,59,51,-8,On-time,High,Clear,Medium,4,Yes,Card
OD0003847,Swiggy,21-04-2025,12:50,Bengaluru,Indiranagar,Bengaluru Wok,Pizza,438,4.89,22,45,58,13,Late,Low,Clear,Medium,4.1,Yes,UPI
OD0003848,Zomato,03-11-2025,22:50,Chennai,Adyar,Chennai Delight,Pizza,650,5.22,13,51,50,-1,On-time,High,Cloudy,High,4.4,No,UPI
OD0003849,Swiggy,09-06-2025,12:15,Hyderabad,Madhapur,Hyderabad Cafe,Street Food,257,2.58,12,30,32,2,On-time,Medium,Cloudy,Medium,3.8,Yes,UPI
OD0003850,Zomato,27-11-2025,22:40,Kolkata,Garia,Kolkata Delight,Cafe,257,6.09,19,62,58,-4,On-time,High,Clear,High,4.3,No,Wallet
OD0003851,Swiggy,21-09-2025,19:45,Delhi NCR,Central Delhi,Delhi Kitchen,Cafe,308,5.26,12,52,44,-8,On-time,High,Cloudy,Medium,4.4,No,Cash
OD0003852,Zomato,13-08-2025,22:25,Mumbai,Thane,Mumbai Cafe,South Indian,260,3.03,19,34,37,3,On-time,Low,Clear,Medium,4,No,UPI
OD0003853,Swiggy,05-08-2025,14:15,Ahmedabad,Bopal,Ahmedabad Treats,Desserts,268,5.3,8,40,66,26,Late,Medium,Cloudy,Medium,3.3,Yes,UPI
OD0003854,Zomato,14-02-2025,14:15,Delhi NCR,South Delhi,Delhi Express,Street Food,203,6.88,16,48,47,-1,On-time,Low,Clear,Medium,4.3,No,UPI
OD0003855,Swiggy,02-08-2025,19:55,Ahmedabad,Maninagar,Ahmedabad Treats,North Indian,99,8.94,15,71,73,2,On-time,Medium,Clear,Low,4.2,No,Card
OD0003856,Swiggy,28-02-2025,15:25,Delhi NCR,Noida,Delhi Grill House,Biryani,405,1.77,22,55,54,-1,On-time,High,Rainy,Low,4.1,No,UPI
OD0003857,Zomato,12-05-2025,12:25,Ahmedabad,Bopal,Ahmedabad Express,South Indian,298,2.51,14,31,28,-3,On-time,Medium,Clear,Medium,4.3,No,UPI
OD0003858,Swiggy,14-04-2025,20:35,Bengaluru,Malleshwaram,Bengaluru Treats,Street Food,235,4.6,14,42,46,4,On-time,Medium,Clear,Medium,4.2,No,Card
OD0003859,Zomato,14-07-2025,20:45,Chennai,OMR,Chennai Spice Hub,Cafe,402,5.26,11,33,31,-2,On-time,Low,Clear,High,4.5,No,UPI
OD0003860,Zomato,06-06-2025,20:40,Delhi NCR,Noida,Delhi Kitchen,Burger,356,8.16,13,64,58,-6,On-time,Medium,Clear,Low,4.2,No,UPI
OD0003861,Swiggy,08-04-2025,15:50,Delhi NCR,West Delhi,Delhi Kitchen,Biryani,324,7.26,14,60,60,0,On-time,Medium,Clear,Low,4.4,No,Card
OD0003862,Zomato,14-08-2025,20:45,Mumbai,Bandra,Mumbai Wok,Chinese,233,0.8,18,21,13,-8,On-time,Low,Clear,High,4,No,UPI
OD0003863,Zomato,24-07-2025,14:25,Delhi NCR,East Delhi,Delhi Express,Biryani,337,3.95,23,58,63,5,On-time,Medium,Rainy,Medium,4.4,No,UPI
OD0003864,Zomato,20-03-2025,12:30,Bengaluru,Koramangala,Bengaluru Tandoor,South Indian,313,1.76,15,34,39,5,On-time,High,Cloudy,Medium,4.4,No,Card
OD0003865,Swiggy,04-05-2025,13:45,Hyderabad,Gachibowli,Hyderabad Spice Hub,Pizza,302,2.19,14,29,35,6,Late,Medium,Clear,Medium,4.4,No,UPI
OD0003866,Zomato,06-08-2025,20:10,Chennai,Anna Nagar,Chennai Cafe,Cafe,223,5.97,11,41,34,-7,On-time,Low,Clear,Low,4.4,No,Card
OD0003867,Swiggy,04-01-2025,08:10,Pune,Wakad,Pune Express,Burger,264,5.08,15,43,43,0,On-time,Medium,Clear,High,4.2,No,Cash
OD0003868,Swiggy,31-03-2025,14:40,Kolkata,Salt Lake,Kolkata Bites,South Indian,126,8.12,11,71,84,13,Late,High,Clear,Low,3.6,No,UPI
OD0003869,Swiggy,14-04-2025,22:55,Chennai,Adyar,Chennai Kitchen,Burger,126,1.98,6,20,12,-8,On-time,High,Clear,High,4.5,No,Card
OD0003870,Swiggy,29-04-2025,12:30,Bengaluru,Electronic City,Bengaluru Treats,Cafe,269,4.75,16,45,42,-3,On-time,Low,Rainy,Medium,4.3,No,UPI
OD0003871,Swiggy,13-05-2025,13:05,Hyderabad,Gachibowli,Hyderabad Grill House,Biryani,321,3.72,22,52,52,0,On-time,High,Clear,High,4.3,No,UPI
OD0003872,Swiggy,08-11-2025,15:30,Bengaluru,Malleshwaram,Bengaluru Tandoor,North Indian,402,7.95,23,80,98,18,Late,High,Clear,Low,3,No,UPI
OD0003873,Zomato,06-04-2025,15:55,Ahmedabad,Satellite,Ahmedabad Cafe,South Indian,355,3,15,38,35,-3,On-time,High,Clear,High,4.2,No,UPI
OD0003874,Zomato,27-11-2025,21:05,Mumbai,Andheri,Mumbai Tandoor,Pizza,397,5.23,18,58,56,-2,On-time,High,Cloudy,High,4.4,No,Card
OD0003875,Swiggy,23-05-2025,14:45,Delhi NCR,Gurgaon,Delhi Tandoor,Street Food,99,2.02,6,17,12,-5,On-time,Low,Cloudy,Low,4.3,No,UPI
OD0003876,Swiggy,15-10-2025,19:55,Kolkata,New Town,Kolkata Treats,Desserts,189,7.7,17,73,79,6,Late,Medium,Rainy,Medium,3.8,No,UPI
OD0003877,Swiggy,28-01-2025,14:35,Mumbai,Thane,Mumbai Delight,Healthy,363,8.47,12,64,61,-3,On-time,Medium,Clear,Low,4.2,No,Card
OD0003878,Zomato,05-10-2025,22:55,Jaipur,Jagatpura,Jaipur Spice Hub,Chinese,244,3.41,15,43,24,-19,On-time,High,Clear,Medium,4,No,UPI
OD0003879,Zomato,21-08-2025,21:35,Ahmedabad,Vastrapur,Ahmedabad Delight,Cafe,309,3.17,11,24,17,-7,On-time,Low,Clear,High,4.7,No,Card
OD0003880,Swiggy,17-01-2025,20:55,Delhi NCR,Gurgaon,Delhi Cafe,South Indian,229,5.33,23,57,57,0,On-time,Medium,Clear,Medium,4.8,No,UPI
OD0003881,Swiggy,28-02-2025,19:10,Delhi NCR,West Delhi,Delhi Wok,Biryani,362,3.16,23,45,42,-3,On-time,Medium,Cloudy,High,4.2,No,UPI
OD0003882,Swiggy,31-03-2025,19:50,Hyderabad,Hitech City,Hyderabad Treats,Biryani,448,7.09,25,65,59,-6,On-time,Medium,Clear,High,4.2,No,UPI
OD0003883,Swiggy,18-07-2025,22:25,Chennai,OMR,Chennai Delight,Burger,193,5.71,15,48,47,-1,On-time,Medium,Cloudy,High,4.7,No,UPI
OD0003884,Zomato,28-12-2025,14:05,Mumbai,Thane,Mumbai Express,Street Food,213,7.33,15,62,60,-2,On-time,Medium,Clear,Low,4.3,No,UPI
OD0003885,Swiggy,26-01-2025,15:25,Kolkata,Salt Lake,Kolkata Grill House,Burger,319,2.64,14,36,40,4,On-time,High,Cloudy,High,3.8,No,UPI
OD0003886,Swiggy,25-01-2025,15:20,Chennai,T Nagar,Chennai Treats,Chinese,323,2.05,17,37,38,1,On-time,High,Cloudy,High,4.3,No,UPI
OD0003887,Zomato,28-10-2025,14:10,Bengaluru,Indiranagar,Bengaluru Treats,Cafe,351,5.53,12,56,55,-1,On-time,Medium,Rainy,Low,4.2,No,Card
OD0003888,Zomato,05-12-2025,09:55,Delhi NCR,Gurgaon,Delhi Tandoor,Pizza,372,8.18,24,73,67,-6,On-time,Medium,Clear,Medium,3.9,No,UPI
OD0003889,Swiggy,24-09-2025,14:30,Pune,Hinjewadi,Pune Tandoor,South Indian,267,2.93,18,44,43,-1,On-time,High,Clear,Medium,4.3,No,Card
OD0003890,Swiggy,30-06-2025,21:05,Mumbai,Powai,Mumbai Treats,Burger,174,5.72,19,51,55,4,On-time,Low,Cloudy,Low,4.3,No,Card
OD0003891,Zomato,26-12-2025,13:05,Ahmedabad,Vastrapur,Ahmedabad Kitchen,Chinese,241,3.47,17,33,66,33,Late,Low,Clear,Medium,2.6,No,UPI
OD0003892,Zomato,09-03-2025,15:35,Bengaluru,Indiranagar,Bengaluru Tandoor,Healthy,248,6.92,9,60,63,3,On-time,High,Clear,Low,4.3,No,UPI
OD0003893,Zomato,17-12-2025,13:20,Chennai,Velachery,Chennai Wok,Chinese,227,3.03,19,47,47,0,On-time,Medium,Rainy,Medium,4.6,No,UPI
OD0003894,Zomato,17-11-2025,16:45,Jaipur,Tonk Road,Jaipur Spice Hub,Pizza,429,5.35,21,46,43,-3,On-time,Low,Clear,Medium,4.3,No,Wallet
OD0003895,Swiggy,18-02-2025,20:50,Ahmedabad,SG Highway,Ahmedabad Spice Hub,Biryani,199,7.04,20,73,72,-1,On-time,High,Clear,Medium,3.8,No,Cash
OD0003896,Swiggy,24-06-2025,12:15,Bengaluru,Malleshwaram,Bengaluru Bites,Biryani,298,2.11,18,46,47,1,On-time,High,Rainy,Medium,4.7,No,UPI
OD0003897,Swiggy,21-02-2025,20:00,Mumbai,Bandra,Mumbai Bites,South Indian,307,6,17,58,52,-6,On-time,High,Clear,High,3.8,No,UPI
OD0003898,Swiggy,12-04-2025,19:40,Pune,Wakad,Pune Wok,Healthy,373,4.08,6,23,27,4,On-time,Low,Clear,High,4.5,No,Wallet
OD0003899,Zomato,04-08-2025,20:00,Bengaluru,Electronic City,Bengaluru Kitchen,Chinese,284,6.49,16,43,48,5,On-time,Low,Clear,High,4.3,No,Card
OD0003900,Zomato,07-07-2025,19:25,Mumbai,Bandra,Mumbai Bites,Biryani,392,5.54,25,67,65,-2,On-time,Medium,Rainy,High,4.4,No,UPI
OD0003901,Zomato,26-02-2025,15:55,Jaipur,Mansarovar,Jaipur Bites,Burger,302,3.96,14,38,57,19,Late,Medium,Clear,Medium,2.8,No,UPI
OD0003902,Zomato,16-02-2025,13:35,Mumbai,Powai,Mumbai Kitchen,Cafe,301,4.61,9,41,51,10,Late,High,Clear,Medium,3.9,No,UPI
OD0003903,Zomato,08-06-2025,12:55,Delhi NCR,Central Delhi,Delhi Grill House,Biryani,360,1.13,22,39,41,2,On-time,High,Clear,Medium,4.1,No,Card
OD0003904,Swiggy,23-06-2025,19:35,Delhi NCR,West Delhi,Delhi Spice Hub,Chinese,208,6.54,16,68,94,26,Late,High,Clear,Low,2.8,No,Card
OD0003905,Swiggy,30-08-2025,23:20,Chennai,OMR,Chennai Wok,Pizza,437,8.6,28,68,58,-10,On-time,Low,Clear,Medium,4.3,No,UPI
OD0003906,Swiggy,09-10-2025,13:20,Kolkata,Park Street,Kolkata Delight,Cafe,453,3.71,20,49,54,5,On-time,High,Clear,High,4.6,No,UPI
OD0003907,Swiggy,29-08-2025,19:25,Bengaluru,Indiranagar,Bengaluru Delight,North Indian,402,4.72,19,54,52,-2,On-time,High,Clear,High,4,No,Wallet
OD0003908,Swiggy,05-01-2025,20:55,Bengaluru,Whitefield,Bengaluru Treats,Pizza,477,7.94,22,77,82,5,On-time,Medium,Rainy,High,3.6,Yes,Cash
OD0003909,Swiggy,25-03-2025,13:40,Bengaluru,Malleshwaram,Bengaluru Bites,Biryani,513,1.21,19,27,43,16,Late,Low,Clear,Low,3.5,No,UPI
OD0003910,Zomato,04-11-2025,15:50,Kolkata,New Town,Kolkata Delight,Pizza,416,5.81,17,52,44,-8,On-time,Medium,Clear,Medium,4.5,No,UPI
OD0003911,Swiggy,27-12-2025,19:55,Delhi NCR,East Delhi,Delhi Spice Hub,Desserts,190,8.15,10,50,70,20,Late,Low,Clear,Low,3.7,No,UPI
OD0003912,Zomato,05-09-2025,19:30,Jaipur,C Scheme,Jaipur Express,Desserts,122,3.54,11,36,43,7,Late,High,Clear,High,4.1,No,UPI
OD0003913,Zomato,23-02-2025,14:15,Mumbai,South Mumbai,Mumbai Kitchen,Desserts,172,3.72,11,33,61,28,Late,Low,Rainy,Medium,3,Yes,UPI
OD0003914,Zomato,10-06-2025,19:50,Lucknow,Charbagh,Lucknow Express,North Indian,279,7.46,15,67,62,-5,On-time,Medium,Foggy,Medium,4.5,No,UPI
OD0003915,Swiggy,14-08-2025,20:10,Mumbai,Bandra,Mumbai Tandoor,Cafe,383,2.62,15,48,60,12,Late,High,Rainy,Low,3.9,No,Wallet
OD0003916,Swiggy,15-01-2025,20:50,Pune,Kothrud,Pune Express,Desserts,99,6.52,6,49,49,0,On-time,High,Clear,Medium,3.7,No,Cash
OD0003917,Swiggy,12-08-2025,15:10,Mumbai,Thane,Mumbai Treats,Biryani,321,5.55,21,68,69,1,On-time,High,Cloudy,Medium,4.3,No,UPI
OD0003918,Swiggy,02-03-2025,20:55,Delhi NCR,West Delhi,Delhi Express,Biryani,265,7.07,23,80,83,3,On-time,High,Rainy,Low,3.7,No,Cash
OD0003919,Swiggy,02-05-2025,20:15,Jaipur,Tonk Road,Jaipur Kitchen,South Indian,204,4.55,10,46,52,6,Late,High,Clear,Low,3.8,No,Card
OD0003920,Swiggy,04-10-2025,19:40,Ahmedabad,Satellite,Ahmedabad Grill House,Burger,275,7.87,11,61,64,3,On-time,High,Clear,High,4.4,No,UPI
OD0003921,Swiggy,15-02-2025,14:00,Bengaluru,Whitefield,Bengaluru Treats,Street Food,99,4.03,11,41,36,-5,On-time,Medium,Rainy,Medium,4.2,No,Cash
OD0003922,Swiggy,21-10-2025,15:40,Kolkata,Garia,Kolkata Bites,Chinese,222,1.85,17,29,31,2,On-time,Medium,Clear,High,4.1,Yes,UPI
OD0003923,Zomato,03-03-2025,20:00,Chennai,Anna Nagar,Chennai Treats,North Indian,249,1.72,15,31,24,-7,On-time,Medium,Cloudy,Low,4.1,No,Cash
OD0003924,Zomato,27-03-2025,14:45,Ahmedabad,Satellite,Ahmedabad Delight,Pizza,467,2.62,16,38,44,6,Late,Medium,Cloudy,Low,3.9,No,UPI
OD0003925,Swiggy,29-07-2025,13:50,Bengaluru,Malleshwaram,Bengaluru Tandoor,Burger,99,6.15,15,60,67,7,Late,High,Clear,Medium,3.6,No,UPI
OD0003926,Zomato,19-03-2025,13:20,Hyderabad,Gachibowli,Hyderabad Kitchen,Pizza,413,3.3,15,39,45,6,Late,Medium,Clear,Low,4.2,No,UPI
OD0003927,Swiggy,21-07-2025,21:50,Hyderabad,Madhapur,Hyderabad Bites,Pizza,425,4.76,18,56,56,0,On-time,High,Clear,Medium,4.1,No,UPI
OD0003928,Zomato,29-10-2025,22:45,Bengaluru,Koramangala,Bengaluru Wok,Street Food,301,4.98,12,35,42,7,Late,Low,Clear,Medium,4.1,Yes,UPI
OD0003929,Swiggy,11-08-2025,15:20,Jaipur,Mansarovar,Jaipur Bites,Healthy,380,3.25,11,31,51,20,Late,Medium,Clear,Medium,3.4,Yes,Wallet
OD0003930,Zomato,10-08-2025,12:20,Mumbai,Andheri,Mumbai Bites,Street Food,268,5.11,10,41,47,6,Late,Medium,Cloudy,Medium,4.2,No,UPI
OD0003931,Swiggy,03-01-2025,15:25,Delhi NCR,West Delhi,Delhi Grill House,North Indian,374,6.68,20,68,58,-10,On-time,Medium,Cloudy,Low,4.5,No,UPI
OD0003932,Zomato,06-01-2025,15:05,Chennai,Tambaram,Chennai Express,Healthy,254,4.87,9,40,36,-4,On-time,Medium,Foggy,High,4.3,No,UPI
OD0003933,Swiggy,03-04-2025,14:50,Kolkata,Howrah,Kolkata Wok,Desserts,100,6.64,8,56,52,-4,On-time,High,Clear,Low,4.3,No,Cash
OD0003934,Zomato,08-01-2025,15:55,Mumbai,Thane,Mumbai Tandoor,North Indian,354,4.05,18,35,34,-1,On-time,Low,Clear,High,4.3,No,UPI
OD0003935,Swiggy,23-08-2025,15:35,Bengaluru,Whitefield,Bengaluru Spice Hub,Cafe,259,5.33,11,35,36,1,On-time,Low,Clear,Medium,4.6,No,UPI
OD0003936,Swiggy,18-04-2025,20:00,Lucknow,Indira Nagar,Lucknow Grill House,Biryani,387,4.99,21,58,45,-13,On-time,High,Clear,High,4.1,No,Cash
OD0003937,Zomato,10-06-2025,13:30,Mumbai,Thane,Mumbai Spice Hub,Desserts,328,6.95,7,50,47,-3,On-time,High,Clear,High,4.9,Yes,Wallet
OD0003938,Swiggy,28-07-2025,14:20,Kolkata,Howrah,Kolkata Spice Hub,Chinese,302,5.65,15,44,60,16,Late,Low,Clear,Low,3.3,No,Card
OD0003939,Zomato,28-08-2025,22:30,Pune,Hadapsar,Pune Tandoor,Healthy,280,3.52,14,38,34,-4,On-time,Medium,Cloudy,Medium,4.8,No,UPI
OD0003940,Zomato,27-11-2025,22:30,Hyderabad,Secunderabad,Hyderabad Grill House,Biryani,379,5.78,20,47,45,-2,On-time,Low,Clear,Medium,4.2,No,UPI
OD0003941,Zomato,29-11-2025,12:20,Jaipur,Malviya Nagar,Jaipur Treats,South Indian,255,2.89,18,46,60,14,Late,High,Cloudy,Medium,3.5,No,Card
OD0003942,Swiggy,19-02-2025,20:25,Pune,Wakad,Pune Delight,South Indian,454,5.61,19,63,62,-1,On-time,Medium,Rainy,Medium,4,No,Cash
OD0003943,Zomato,11-01-2025,19:20,Hyderabad,Gachibowli,Hyderabad Delight,Healthy,540,4.74,9,36,26,-10,On-time,Medium,Clear,Medium,4.2,No,Wallet
OD0003944,Zomato,17-12-2025,13:45,Chennai,T Nagar,Chennai Express,Healthy,343,5.1,14,47,51,4,On-time,Medium,Cloudy,Medium,3.9,No,UPI
OD0003945,Swiggy,05-06-2025,14:50,Kolkata,Park Street,Kolkata Spice Hub,North Indian,298,4.72,13,44,49,5,On-time,Medium,Clear,Low,4.2,No,Cash
OD0003946,Swiggy,11-03-2025,14:10,Chennai,Adyar,Chennai Treats,Burger,327,3.58,7,26,30,4,On-time,Low,Cloudy,Low,4,No,UPI
OD0003947,Zomato,18-06-2025,19:55,Jaipur,C Scheme,Jaipur Grill House,Cafe,356,3.33,16,43,39,-4,On-time,High,Cloudy,High,3.9,No,UPI
OD0003948,Swiggy,29-09-2025,15:05,Bengaluru,HSR Layout,Bengaluru Wok,Cafe,287,6.96,13,62,69,7,Late,High,Clear,Medium,3.6,No,UPI
OD0003949,Swiggy,09-03-2025,21:25,Mumbai,Bandra,Mumbai Cafe,South Indian,210,8.56,15,78,81,3,On-time,High,Cloudy,Medium,3.9,No,Wallet
OD0003950,Zomato,21-12-2025,19:50,Mumbai,Thane,Mumbai Bites,Healthy,305,5.34,13,49,54,5,On-time,High,Clear,High,4.3,No,UPI
OD0003951,Swiggy,09-09-2025,13:25,Delhi NCR,Gurgaon,Delhi Express,Healthy,323,4.86,9,45,48,3,On-time,Medium,Foggy,Low,4.7,No,UPI
OD0003952,Swiggy,17-02-2025,20:40,Delhi NCR,West Delhi,Delhi Kitchen,Biryani,340,2.34,21,31,37,6,Late,Low,Clear,High,4.3,No,Wallet
OD0003953,Swiggy,03-07-2025,13:20,Jaipur,Mansarovar,Jaipur Tandoor,Biryani,222,1.28,25,30,31,1,On-time,Low,Clear,High,4.7,No,UPI
OD0003954,Zomato,16-11-2025,21:25,Kolkata,Salt Lake,Kolkata Kitchen,Pizza,510,1.58,26,39,41,2,On-time,Medium,Clear,High,4.6,No,UPI
OD0003955,Swiggy,06-07-2025,13:00,Kolkata,Salt Lake,Kolkata Treats,Street Food,332,5.86,11,43,41,-2,On-time,Low,Cloudy,Low,4,No,Card
OD0003956,Zomato,31-03-2025,12:40,Chennai,Anna Nagar,Chennai Tandoor,Desserts,247,1.25,14,24,22,-2,On-time,Medium,Clear,Medium,4.6,No,Card
OD0003957,Swiggy,28-11-2025,15:35,Ahmedabad,Vastrapur,Ahmedabad Spice Hub,North Indian,391,6.12,16,49,70,21,Late,Low,Rainy,High,3.3,No,UPI
OD0003958,Zomato,19-05-2025,14:20,Hyderabad,Secunderabad,Hyderabad Express,Cafe,278,2.61,16,41,38,-3,On-time,High,Cloudy,Medium,4.9,No,Wallet
OD0003959,Zomato,23-12-2025,13:00,Jaipur,Vaishali Nagar,Jaipur Kitchen,Chinese,237,5.12,17,45,43,-2,On-time,Medium,Clear,High,4.2,No,UPI
OD0003960,Zomato,30-03-2025,12:30,Bengaluru,Electronic City,Bengaluru Spice Hub,Biryani,358,3.98,22,46,44,-2,On-time,Low,Rainy,High,4.7,Yes,Cash
OD0003961,Swiggy,01-10-2025,20:55,Jaipur,Tonk Road,Jaipur Cafe,Desserts,111,2.68,9,32,56,24,Late,High,Clear,Low,3.7,No,Card
OD0003962,Zomato,19-01-2025,10:05,Kolkata,Salt Lake,Kolkata Grill House,Pizza,506,2.03,16,33,40,7,Late,Medium,Clear,Low,4.2,Yes,UPI
OD0003963,Zomato,07-11-2025,15:00,Mumbai,Navi Mumbai,Mumbai Cafe,Pizza,594,1.35,17,26,40,14,Late,Low,Clear,Low,4.2,Yes,Cash
OD0003964,Zomato,24-12-2025,13:05,Chennai,Adyar,Chennai Cafe,North Indian,215,2.64,19,42,41,-1,On-time,High,Clear,High,4.2,No,UPI
OD0003965,Swiggy,03-06-2025,22:15,Hyderabad,Hitech City,Hyderabad Express,South Indian,321,9.25,13,55,55,0,On-time,Low,Clear,Medium,4.3,No,UPI
OD0003966,Zomato,17-09-2025,21:25,Delhi NCR,West Delhi,Delhi Cafe,Pizza,581,7.41,22,73,66,-7,On-time,High,Clear,High,4.5,No,Wallet
OD0003967,Swiggy,18-04-2025,12:20,Chennai,Tambaram,Chennai Delight,South Indian,280,5.16,12,42,44,2,On-time,Medium,Clear,Medium,4.6,No,UPI
OD0003968,Zomato,12-10-2025,13:05,Bengaluru,Malleshwaram,Bengaluru Tandoor,North Indian,457,4.07,15,37,33,-4,On-time,Low,Clear,Low,4.4,Yes,UPI
OD0003969,Zomato,28-02-2025,15:30,Delhi NCR,Noida,Delhi Express,Street Food,336,3.63,12,38,39,1,On-time,High,Clear,High,3.9,No,UPI
OD0003970,Swiggy,05-05-2025,12:15,Lucknow,Gomti Nagar,Lucknow Tandoor,Chinese,255,5.02,19,53,59,6,Late,Medium,Cloudy,Medium,3.6,No,UPI
OD0003971,Swiggy,20-12-2025,16:35,Kolkata,Garia,Kolkata Tandoor,North Indian,153,3.66,23,48,49,1,On-time,Medium,Clear,Medium,4,No,Cash
OD0003972,Zomato,30-09-2025,13:30,Jaipur,Malviya Nagar,Jaipur Tandoor,Street Food,236,3.64,10,44,47,3,On-time,High,Rainy,Medium,4.2,No,Wallet
OD0003973,Zomato,17-04-2025,15:55,Kolkata,Howrah,Kolkata Tandoor,Healthy,380,5.77,15,39,32,-7,On-time,Low,Clear,High,4.3,No,UPI
OD0003974,Zomato,26-10-2025,14:40,Bengaluru,Electronic City,Bengaluru Cafe,Healthy,292,2.78,11,32,23,-9,On-time,Medium,Rainy,High,4.3,No,UPI
OD0003975,Swiggy,02-09-2025,22:15,Hyderabad,Secunderabad,Hyderabad Grill House,Healthy,490,0.8,17,30,35,5,On-time,High,Clear,Medium,4.2,No,UPI
OD0003976,Zomato,02-12-2025,19:30,Kolkata,Salt Lake,Kolkata Spice Hub,Desserts,366,3.63,7,29,38,9,Late,Medium,Cloudy,Medium,3.9,Yes,UPI
OD0003977,Swiggy,04-09-2025,22:25,Lucknow,Gomti Nagar,Lucknow Delight,Desserts,419,7.7,10,53,61,8,Late,Medium,Clear,Medium,3.8,Yes,UPI
OD0003978,Zomato,08-01-2025,19:50,Mumbai,Powai,Mumbai Express,South Indian,302,1.54,13,23,17,-6,On-time,Medium,Clear,High,4,No,UPI
OD0003979,Zomato,21-05-2025,13:50,Jaipur,Malviya Nagar,Jaipur Wok,Cafe,239,2.32,15,34,30,-4,On-time,Medium,Rainy,High,4.5,No,UPI
OD0003980,Zomato,28-12-2025,11:40,Jaipur,Malviya Nagar,Jaipur Tandoor,Desserts,271,3.53,12,36,32,-4,On-time,Medium,Clear,Low,5,Yes,UPI
OD0003981,Swiggy,08-01-2025,15:45,Kolkata,New Town,Kolkata Express,Pizza,531,1.6,25,32,27,-5,On-time,Low,Clear,High,4.6,No,Wallet
OD0003982,Swiggy,18-12-2025,13:30,Jaipur,Mansarovar,Jaipur Bites,Biryani,413,7.81,26,72,71,-1,On-time,Low,Foggy,Medium,4.7,No,Card
OD0003983,Zomato,04-04-2025,22:40,Bengaluru,Whitefield,Bengaluru Cafe,Healthy,399,5,12,41,43,2,On-time,Medium,Clear,Medium,4.7,No,Card
OD0003984,Swiggy,17-11-2025,20:00,Lucknow,Aliganj,Lucknow Kitchen,Pizza,345,1.24,17,22,22,0,On-time,Low,Clear,High,4.2,No,UPI
OD0003985,Zomato,08-02-2025,21:30,Kolkata,Howrah,Kolkata Bites,Burger,357,4.54,19,48,54,6,Late,Medium,Clear,Medium,3.9,No,Cash
OD0003986,Swiggy,22-03-2025,14:10,Delhi NCR,West Delhi,Delhi Grill House,Biryani,326,4.72,24,59,64,5,On-time,Medium,Clear,Low,3.7,No,Wallet
OD0003987,Swiggy,06-07-2025,15:00,Jaipur,Tonk Road,Jaipur Treats,South Indian,374,4.32,17,37,58,21,Late,Low,Cloudy,High,3.9,No,Wallet
OD0003988,Zomato,25-03-2025,13:40,Hyderabad,Hitech City,Hyderabad Tandoor,Desserts,121,4.47,8,40,44,4,On-time,Medium,Rainy,Medium,4.5,No,UPI
